FID,Id,Name,zone,sci_name,Specie,spec_code,thai_name,local_name,dbh_cm,height_m,crow_cov_s,3d,date_surve,status,lat,long,detail,attach
83,D11-1_83,ต้นไม้,D,Eugenia javanica Lam.,MARTACEAE,D11-1,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0283850132999,99.889667824, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
84,D11-1_84,ต้นไม้,D,Eugenia javanica Lam.,MARTACEAE,D11-1,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0284230847,99.8898772165999, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
85,D11-1_85,ต้นไม้,D,Eugenia javanica Lam.,MARTACEAE,D11-1,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0286705486,99.8898772165999, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
86,D11-1_86,ต้นไม้,D,Eugenia javanica Lam.,MARTACEAE,D11-1,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0282422456,99.8899438414999, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
87,D11-1_87,ต้นไม้,D,Eugenia javanica Lam.,MARTACEAE,D11-1,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0280518888,99.8897534846, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
88,D11-1_88,ต้นไม้,D,Eugenia javanica Lam.,MARTACEAE,D11-1,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0279186389,99.889667824, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
89,D11-1_89,ต้นไม้,D,Eugenia javanica Lam.,MARTACEAE,D11-1,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0278234604999,99.8895250564, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
91,D11-1_91,ต้นไม้,D,Eugenia javanica Lam.,MARTACEAE,D11-1,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0276997285,99.8893918066, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
93,D11-1_93,ต้นไม้,D,Eugenia javanica Lam.,MARTACEAE,D11-1,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0277568356,99.8897249311, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
94,D11-1_94,ต้นไม้,D,Eugenia javanica Lam.,MARTACEAE,D11-1,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0279281568,99.8898772165999, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
95,D11-1_95,ต้นไม้,D,Eugenia javanica Lam.,MARTACEAE,D11-1,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0280709244,99.8899819128999, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
98,D11-1_98,ต้นไม้,D,Eugenia javanica Lam.,MARTACEAE,D11-1,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0277187641999,99.8898772165999, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
111,D11-1_111,ต้นไม้,D,Eugenia javanica Lam.,MARTACEAE,D11-1,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0296318509,99.8909622508, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
113,D11-1_113,ต้นไม้,D,Eugenia javanica Lam.,MARTACEAE,D11-1,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0293367977,99.8910288757, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
114,D11-1_114,ต้นไม้,D,Eugenia javanica Lam.,MARTACEAE,D11-1,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0293843868999,99.8912382683, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
115,D11-1_115,ต้นไม้,D,Eugenia javanica Lam.,MARTACEAE,D11-1,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0295366723999,99.8911621255, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
116,D11-1_116,ต้นไม้,D,Eugenia javanica Lam.,MARTACEAE,D11-1,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0295652259999,99.8913144109999, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
117,D11-1_117,ต้นไม้,D,Eugenia javanica Lam.,MARTACEAE,D11-1,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0295842616,99.891438143, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
120,D11-1_120,ต้นไม้,D,Eugenia javanica Lam.,MARTACEAE,D11-1,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0293939047999,99.8914857321999, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
121,D11-1_121,ต้นไม้,D,Eugenia javanica Lam.,MARTACEAE,D11-1,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0292035479,99.8912477860999, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
126,D11-1_126,ต้นไม้,D,Eugenia javanica Lam.,MARTACEAE,D11-1,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0291464408,99.891438143, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
130,D11-1_130,ต้นไม้,D,Eugenia javanica Lam.,MARTACEAE,D11-1,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0292511371,99.8916856069999, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
134,D11-1_134,ต้นไม้,D,Eugenia javanica Lam.,MARTACEAE,D11-1,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0290798159,99.8917522319, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
160,D11-3_160,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0267090038999,99.8895959232, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
161,D11-3_161,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0266820406,99.8897813133999, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
162,D11-3_162,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0265157665,99.8896339519999, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
163,D11-3_163,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0265112726,99.8897575454, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
164,D11-3_164,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0264932969999,99.8898573709, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
165,D11-3_165,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0265921626999,99.8898953996999, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
166,D11-3_166,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0267000161,99.8899762108, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
168,D11-3_168,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0267719184,99.8897955741999, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
182,D11-3_182,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0271112066,99.8906381487999, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
183,D11-3_183,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0270471687999,99.8905561492999, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
184,D11-3_184,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0269359452,99.8905133668999, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
185,D11-3_185,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0270471687999,99.8903101508, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
186,D11-3_186,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0271550219,99.8903743242999, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
189,D11-3_189,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0266191261,99.8900285003, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
190,D11-3_190,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0265314952,99.8900213698999, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
195,D11-3_195,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0268348327999,99.8904527586, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
197,D11-3_197,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0266764232,99.8905204973, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
198,D11-3_198,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0266730528,99.8906203228, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
199,D11-3_199,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0266932753,99.8907237134999, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
200,D11-3_200,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0267539427999,99.8905882361, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
201,D11-3_201,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0268348327999,99.8907558002999, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
202,D11-3_202,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0267775356999,99.890677366, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
205,D11-3_205,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0269662789,99.8907558002999, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
206,D11-3_206,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0270909840999,99.8907593655, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
208,D11-3_208,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0270370576,99.8908591909, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
209,D11-3_209,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0268719072999,99.8908271042, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
210,D11-3_210,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.026999983,99.8909625815999, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
211,D11-3_211,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0268516848,99.8909269297, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
212,D11-3_212,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.026723609,99.8907985825999, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
215,D11-3_215,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0274179134999,99.8908591909, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
231,D11-3_231,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0279032509,99.8911907541999, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
232,D11-3_232,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0279908810999,99.8912406669, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
233,D11-3_233,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0281560302,99.8914296222999, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
234,D11-3_234,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0281391782,99.8913226664, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
